iter	MAE
1678	607464.5196
1679	607400.5676
1680	607308.9441
1681	607184.364
1682	607111.3051
1683	607086.2343
1684	607057.0064
1685	607032.6173
1686	606994.067
1687	606971.8938
1688	606947.815
1689	606923.0927
1690	606828.7033
1691	606742.2615
1692	606711.6335
1693	606652.8651
1694	606643.5042
1695	606621.7242
1696	606549.4192
1697	606511.1122
1698	606489.5345
1699	606449.5439
1700	606417.8956
1701	606405.3219
1702	606362.2718
1703	606312.7408
1704	606201.1563
1705	606187.7915
1706	606004.3326
1707	605984.8464
1708	605902.7134
1709	605888.0991
1710	605804.85
1711	605777.5262
1712	605746.2729
1713	605701.1323
1714	605672.5013
1715	605657.578
1716	605633.4385
1717	605534.5895
1718	605494.3944
1719	605465.5436
1720	605443.1049
1721	605326.5637
1722	605285.433
1723	605243.0884
1724	605223.4761
1725	605200.1897
1726	605173.0352
1727	605096.2
1728	605024.0059
1729	604969.1079
1730	604945.7882
1731	604810.9664
1732	604772.5339
1733	604752.7249
1734	604710.729
1735	604671.9574
1736	604638.1269
1737	604603.8922
1738	604529.0279
1739	604512.2319
1740	604472.6914
1741	604443.6277
1742	604369.4841
1743	604317.6014
1744	604303.4597
1745	604258.8003
1746	604242.9694
1747	604220.7561
1748	604181.9167
1749	604149.8618
1750	604126.8498
1751	604108.6709
1752	604087.942
1753	604044.2831
1754	603984.126
1755	603971.4399
1756	603927.7775
1757	603881.6935
1758	603840.8691
1759	603818.885
1760	603795.5257
1761	603757.2526
1762	603734.7983
1763	603726.1009
1764	603659.0683
1765	603613.7101
1766	603592.5482
1767	603545.4378
1768	603500.8135
1769	603477.3078
1770	603452.2907
1771	603388.1308
1772	603361.842
1773	603352.5408
1774	603286.9116
1775	603234.2387
1776	603190.1959
1777	603157.7397
1778	603115.761
1779	603068.8837
1780	603055.9365
1781	603029.3223
1782	602958.5569
1783	602850.1975
1784	602795.8898
1785	602775.3877
1786	602746.4725
1787	602675.6757
1788	602654.5903
1789	602626.1625
1790	602609.4624
1791	602497.022
1792	602460.9456
1793	602430.8031
1794	602347.9338
1795	602324.0371
1796	602294.3362
1797	602266.5418
1798	602237.037
1799	602200.3646
1800	602184.138
1801	602120.8331
1802	602034.2043
1803	601995.564
1804	601906.3632
1805	601884.2495
1806	601875.8407
1807	601831.404
1808	601757.9032
1809	601729.5113
1810	601664.276
1811	601570.8204
1812	601518.0956
1813	601491.4788
1814	601423.1527
1815	601404.4435
1816	601273.7248
1817	601255.1911
1818	601231.8802
1819	601193.7153
1820	601154.5163
1821	601131.6676
1822	601098.6674
1823	601073.9582
1824	601041.3899
1825	600997.5987
1826	600926.8063
1827	600889.3254
1828	600865.3337
1829	600805.2366
1830	600776.1409
1831	600720.5554
1832	600686.9594
1833	600677.0278
1834	600628.0224
1835	600597.9275
1836	600559.1496
1837	600521.3656
1838	600476.1746
1839	600432.5746
1840	600399.5511
1841	600366.3094
1842	600341.5937
1843	600322.898
1844	600254.0432
1845	600227.064
1846	600203.7854
1847	600094.3575
1848	600076.088
1849	600039.0247
1850	600009.1751
1851	600004.3343
1852	599972.2477
1853	599922.6107
1854	599888.9047
1855	599844.6617
1856	599745.8212
1857	599718.4403
1858	599695.404
1859	599658.0365
1860	599615.1018
1861	599596.28
1862	599562.4273
1863	599550.4144
1864	599526.9475
1865	599482.0825
1866	599451.3512
1867	599395.3749
1868	599324.7218
1869	599282.7768
1870	599271.587
1871	599233.1713
1872	599208.5944
1873	599173.6083
1874	599114.7189
1875	599063.0717
1876	599053.0431
1877	599021.0072
1878	598976.7341
1879	598929.1911
1880	598903.1644
1881	598874.9954
1882	598851.1331
1883	598832.3262
1884	598814.96
1885	598751.005
1886	598710.4908
1887	598681.7307
1888	598654.3523
1889	598625.7657
1890	598590.3614
1891	598543.2292
1892	598518.1095
1893	598490.7426
1894	598451.4111
1895	598435.3828
1896	598416.9261
1897	598395.4599
1898	598370.4793
1899	598337.5347
1900	598318.2617
1901	598253.6159
1902	598183.9895
1903	598136.2113
1904	598100.5907
1905	598075.194
1906	598029.6358
1907	597971.0267
1908	597945.3857
1909	597887.851
1910	597838.756
1911	597794.5065
1912	597767.7386
1913	597735.2683
1914	597647.5228
1915	597628.1635
1916	597449.7123
1917	597443.1349
1918	597404.277
1919	597372.8155
1920	597265.3088
1921	597248.5257
1922	597204.2049
1923	597151.0305
1924	597071.1006
1925	597036.7632
1926	596964.373
1927	596923.2565
1928	596868.6115
1929	596815.0147
1930	596786.1758
1931	596763.7476
1932	596733.4483
1933	596626.0872
1934	596587.0276
1935	596487.3514
1936	596473.3544
1937	596387.4074
1938	596281.4826
1939	596242.5075
1940	596229.768
1941	596163.9247
1942	596113.538
1943	596076.4539
1944	596050.56
1945	596000.527
1946	595919.6356
1947	595863.6852
1948	595804.5957
1949	595775.3456
1950	595721.781
1951	595683.745
1952	595630.5598
1953	595613.862
1954	595573.4104
1955	595489.8375
1956	595453.6315
1957	595428.9268
1958	595389.4653
1959	595378.594
1960	595362.1797
1961	595327.4514
1962	595305.2207
1963	595294.7965
1964	595280.3645
1965	595213.4544
1966	595167.6307
1967	595136.6636
1968	595121.1307
1969	595113.2195
1970	595101.3449
1971	595078.9857
1972	595025.8601
1973	595000.1394
1974	594978.5544
1975	594964.5495
1976	594948.0307
1977	594912.8694
1978	594906.2982
1979	594878.5476
1980	594824.3308
1981	594757.4129
1982	594724.3389
1983	594693.2672
1984	594670.9377
1985	594599.6629
1986	594554.0832
1987	594521.2042
1988	594492.166
1989	594454.1186
1990	594432.6239
1991	594394.7777
1992	594368.1364
1993	594312.0216
1994	594278.6406
1995	594173.2183
1996	594148.0784
1997	594093.9233
1998	594062.4189
1999	594044.5677
2000	593996.0349
2001	593943.6942
2002	593904.121
2003	593886.3823
2004	593844.7135
2005	593784.2182
2006	593734.1023
2007	593665.6208
2008	593610.8376
2009	593588.1226
2010	593578.7643
2011	593535.5045
2012	593499.9426
2013	593447.6486
2014	593427.98
2015	593416.1811
2016	593386.2924
2017	593363.1577
2018	593330.7679
2019	593230.18
2020	593158.0948
2021	593106.4576
2022	593077.9953
2023	593048.2412
2024	593012.058
2025	592990.0312
2026	592948.9466
2027	592880.7303
2028	592819.0677
2029	592805.6893
2030	592773.5365
2031	592746.935
2032	592728.6833
2033	592700.8856
2034	592621.0015
2035	592611.8561
2036	592564.7115
2037	592538.8097
2038	592500.8767
2039	592451.8088
2040	592401.3205
2041	592322.2736
2042	592266.3407
2043	592251.2883
2044	592215.5835
2045	592170.0875
2046	592140.1128
2047	592101.4986
2048	592070.8139
2049	592035.8851
2050	591962.9732
2051	591940.4277
2052	591916.7334
2053	591890.2945
2054	591862.9472
2055	591831.4905
2056	591791.1531
2057	591757.4059
2058	591744.0371
2059	591700.1054
2060	591665.4988
2061	591641.1843
2062	591598.6658
2063	591556.3373
2064	591538.666
2065	591502.4168
2066	591449.6603
2067	591403.3255
2068	591386.0233
2069	591369.577
2070	591246.2675
2071	591197.5965
2072	591175.6379
2073	591115.2976
2074	591069.3743
2075	591045.6269
2076	590992.4607
2077	590921.31
2078	590892.0635
2079	590867.2672
2080	590857.3166
2081	590783.771
2082	590724.6948
2083	590683.8758
2084	590666.6179
2085	590620.7254
2086	590562.2368
2087	590523.9311
2088	590484.8462
2089	590408.1716
2090	590327.3026
2091	590302.2992
2092	590234.9619
2093	590193.2173
2094	590169.1369
2095	590106.9103
2096	590099.3844
2097	590058.0921
2098	589965.7506
2099	589938.2866
2100	589926.4871
2101	589892.8233
2102	589868.3998
2103	589826.2575
2104	589802.7727
2105	589761.8903
2106	589754.8021
2107	589708.2458
2108	589656.8281
2109	589619.6175
2110	589600.4934
2111	589573.5885
2112	589558.3111
2113	589379.3448
2114	589367.0259
2115	589310.299
2116	589261.9151
2117	589246.0678
2118	589208.9913
2119	589157.4006
2120	589126.0872
2121	589022.5441
2122	588971.8314
2123	588943.0183
2124	588909.776
2125	588899.4536
2126	588843.6336
2127	588815.4939
2128	588804.2378
2129	588719.5845
2130	588694.2949
2131	588646.1134
2132	588613.8579
2133	588605.452
2134	588575.8388
2135	588513.1748
2136	588462.3534
2137	588446.0577
2138	588420.1725
2139	588393.4824
2140	588373.9044
2141	588290.7537
2142	588254.9578
2143	588246.0356
2144	588231.1552
2145	588196.5708
2146	588163.8139
2147	588140.8455
2148	588125.5764
2149	588120.6124
2150	588082.4939
2151	588045.3581
2152	588031.5758
2153	587994.9085
2154	587955.42
2155	587882.0681
2156	587839.516
2157	587813.9454
2158	587781.9224
2159	587762.0065
2160	587723.3646
2161	587690.5393
2162	587659.9305
2163	587639.2568
2164	587633.109
2165	587596.8147
2166	587569.7227
2167	587555.0363
2168	587501.8392
2169	587447.9057
2170	587406.8097
2171	587356.1676
2172	587315.2447
2173	587292.5899
2174	587247.8841
2175	587198.0449
2176	587135.4421
2177	587120.2908
2178	587068.3329
2179	587028.0388
2180	586938.9163
2181	586897.9655
2182	586852.5308
2183	586826.9236
2184	586790.0841
2185	586777.9298
2186	586755.5479
2187	586730.6847
2188	586695.4785
2189	586683.6333
2190	586655.9304
2191	586631.3913
2192	586617.5474
2193	586582.1984
2194	586525.4039
2195	586503.1481
2196	586477.7945
2197	586402.5629
2198	586386.4348
2199	586347.433
2200	586330.13
2201	586309.7987
2202	586247.15
2203	586214.2204
2204	586165.6161
2205	586124.6297
2206	586105.577
2207	586075.5546
2208	586038.2173
2209	585988.3802
2210	585961.2481
2211	585927.3212
2212	585905.6707
2213	585887.3005
2214	585861.3535
2215	585828.0175
2216	585798.8044
2217	585784.9508
2218	585737.9117
2219	585691.5972
2220	585671.5262
2221	585613.754
2222	585548.166
2223	585504.1854
2224	585491.4967
2225	585482.8742
2226	585469.2948
2227	585447.5543
2228	585406.3375
2229	585313.588
2230	585235.7078
2231	585212.3498
2232	585175.3137
2233	585162.8909
2234	585112.7542
2235	585045.8334
2236	584945.9754
2237	584920.8927
2238	584904.0625
2239	584876.1107
2240	584848.7656
2241	584802.9352
2242	584762.6248
2243	584728.6938
2244	584689.8385
2245	584664.4296
2246	584631.7616
2247	584594.3499
2248	584576.8593
2249	584551.4686
2250	584502.0011
2251	584481.9453
2252	584447.3833
2253	584421.5685
2254	584404.6857
2255	584382.3578
2256	584363.9095
2257	584343.7708
2258	584307.6088
2259	584280.2874
2260	584257.3218
2261	584222.0043
2262	584195.0638
2263	584178.4245
2264	584146.7806
2265	584109.7311
2266	584083.2538
2267	584080.4534
2268	584065.0476
2269	584048.6679
2270	583981.9308
2271	583952.9526
2272	583926.5553
2273	583890.5083
2274	583873.7754
2275	583865.7455
2276	583830.4413
2277	583817.6692
2278	583789.5564
2279	583760.5028
2280	583698.4964
2281	583623.218
2282	583590.0002
2283	583550.0852
2284	583501.0229
2285	583489.2836
2286	583474.7335
2287	583418.7195
2288	583355.7501
2289	583326.0889
2290	583319.2186
2291	583234.348
2292	583210.2709
2293	583187.1549
2294	583107.9693
2295	583094.3717
2296	583054.1134
2297	583004.2397
2298	582974.2321
2299	582954.3723
2300	582921.4796
2301	582903.4675
2302	582878.5848
2303	582858.4487
2304	582834.3282
2305	582824.0564
2306	582805.99
2307	582787.6642
2308	582757.4707
2309	582741.8976
2310	582698.8373
2311	582668.7237
2312	582628.223
2313	582618.9337
2314	582616.0659
2315	582571.3154
2316	582538.8828
2317	582480.2997
2318	582451.2985
2319	582426.8945
2320	582387.0357
2321	582362.2106
2322	582343.7471
2323	582303.1076
2324	582241.5156
2325	582217.2658
2326	582181.0005
2327	582159.4058
2328	582148.9036
2329	582095.8358
2330	582069.4734
2331	581989.5974
2332	581972.6895
2333	581948.1596
2334	581921.5226
2335	581877.5474
2336	581846.6889
2337	581813.9558
2338	581759.8929
2339	581730.5816
2340	581700.3529
2341	581672.5626
2342	581656.925
2343	581621.4829
2344	581578.7625
2345	581566.4604
2346	581539.5993
2347	581437.3716
2348	581384.2691
2349	581363.7316
2350	581325.8082
2351	581254.9162
2352	581203.8313
2353	581140.8668
2354	581076.7766
2355	581059.3983
2356	580999.2128
2357	580981.2227
2358	580939.1755
2359	580914.8565
2360	580885.0115
2361	580855.0085
2362	580836.1768
2363	580808.4099
2364	580775.9609
2365	580766.5111
2366	580746.1569
2367	580718.0835
2368	580687.861
2369	580651.4325
2370	580617.413
2371	580594.2461
2372	580544.7889
2373	580528.5216
2374	580490.2959
2375	580478.241
2376	580415.1226
2377	580406.3735
2378	580374.454
2379	580364.5009
2380	580345.9371
2381	580314.526
2382	580226.8115
2383	580206.5178
2384	580190.8624
2385	580177.0902
2386	580163.6185
2387	580125.4621
2388	580084.8759
2389	579989.6169
2390	579962.0647
2391	579943.7277
2392	579922.7558
2393	579879.0809
2394	579840.5885
2395	579821.1626
2396	579797.6013
2397	579742.2145
2398	579714.0845
2399	579659.7328
2400	579640.6309
2401	579604.0818
2402	579573.1394
2403	579555.7887
2404	579533.8813
2405	579457.262
2406	579429.1905
2407	579409.0001
2408	579392.4242
2409	579316.6134
2410	579292.5822
2411	579281.4269
2412	579267.3746
2413	579260.8258
2414	579239.2664
2415	579187.6639
2416	579166.1434
2417	579156.8794
2418	579139.2865
2419	579112.4968
2420	579075.4951
2421	579050.7237
2422	579009.6361
2423	578975.7265
2424	578921.443
2425	578797.8909
2426	578786.7749
2427	578698.5729
2428	578652.6007
2429	578623.6297
2430	578568.9408
2431	578558.055
2432	578478.0309
2433	578464.2946
2434	578424.1057
2435	578413.2296
2436	578383.7103
2437	578346.6392
2438	578311.6066
2439	578295.0476
2440	578274.8893
2441	578235.7891
2442	578192.0539
2443	578170.4664
2444	578060.8833
2445	578033.1132
2446	578010.0407
2447	577979.9741
2448	577914.4068
2449	577888.7201
2450	577843.5549
2451	577815.9532
2452	577783.3059
2453	577748.0279
2454	577731.6805
2455	577719.7438
2456	577686.993
2457	577662.2776
2458	577611.951
2459	577597.2484
2460	577568.0542
2461	577544.0103
2462	577519.3296
2463	577490.9061
2464	577422.6417
2465	577395.0955
2466	577362.7884
2467	577317.1185
2468	577265.3165
2469	577247.3801
2470	577225.7553
2471	577204.6604
2472	577166.5195
2473	577135.4057
2474	577090.9557
2475	577033.657
2476	577001.7172
2477	576981.6115
2478	576955.6222
2479	576924.2749
2480	576898.5608
2481	576878.2794
2482	576820.2984
2483	576801.7305
2484	576754.1433
2485	576715.7917
2486	576697.6274
2487	576686.1276
2488	576655.9666
2489	576616.4177
2490	576567.5211
2491	576508.385
2492	576482.4865
2493	576465.4348
2494	576456.2561
2495	576448.7198
2496	576415.9889
2497	576360.0546
2498	576332.924
2499	576290.5218
2500	576258.6319
2501	576244.2103
2502	576222.5423
2503	576157.2445
2504	576106.8709
2505	576087.6009
2506	576059.5427
2507	576040.6461
2508	576026.7694
2509	575973.1296
2510	575919.0102
2511	575863.2851
2512	575859.0824
2513	575783.8285
2514	575738.6137
2515	575688.0313
2516	575675.6529
2517	575649.4192
2518	575629.651
2519	575593.813
2520	575586.6161
2521	575529.0513
2522	575520.2087
2523	575494.8573
2524	575478.75
2525	575466.413
2526	575438.4757
2527	575422.3726
2528	575408.6433
2529	575358.2763
2530	575323.5185
2531	575267.0931
2532	575220.3732
2533	575164.9687
2534	575128.5232
2535	575099.3809
2536	575074.2925
2537	575046.0464
2538	575015.9364
2539	575001.7942
2540	574979.5835
2541	574964.5173
2542	574917.8288
2543	574906.8294
2544	574883.9861
2545	574835.3335
2546	574802.6247
2547	574764.1677
2548	574755.3241
2549	574705.1356
2550	574662.3038
2551	574602.9002
2552	574571.8295
2553	574562.8823
2554	574530.1285
2555	574492.258
2556	574459.3677
2557	574438.2496
2558	574417.1637
2559	574402.6457
2560	574369.1334
2561	574333.7705
2562	574319.1483
2563	574286.3211
2564	574261.9403
2565	574244.9269
2566	574219.2239
2567	574186.4204
2568	574165.8899
2569	574135.3115
2570	574080.1808
2571	574059.5602
2572	574015.4238
2573	573985.4591
2574	573944.4378
2575	573924.0074
2576	573828.5747
2577	573671.106
2578	573629.5402
2579	573607.6049
2580	573597.4231
2581	573579.0164
2582	573563.1129
2583	573549.6753
2584	573529.3252
2585	573504.0849
2586	573478.3421
2587	573445.7976
2588	573410.8613
2589	573368.8268
2590	573323.5236
2591	573307.4307
2592	573284.2147
2593	573248.395
2594	573220.1766
2595	573194.1822
2596	573147.3792
2597	573137.0956
2598	573087.2643
2599	573049.306
2600	573034.3471
2601	572987.5312
2602	572948.4927
2603	572856.8833
2604	572852.2209
2605	572834.2981
2606	572813.4656
2607	572759.538
2608	572743.4529
2609	572720.3689
2610	572697.5711
2611	572680.9479
2612	572647.8089
2613	572603.53
2614	572554.3953
2615	572540.6218
2616	572524.8894
2617	572470.4803
2618	572451.4421
2619	572369.3301
2620	572351.0961
2621	572285.7684
2622	572244.9099
2623	572230.9199
2624	572202.19
2625	572177.2264
2626	572167.4277
2627	572145.61
2628	572109.9157
2629	572084.1271
2630	572037.0814
2631	572018.3378
2632	571988.1963
2633	571975.5121
2634	571962.1781
2635	571950.6
2636	571939.0238
2637	571899.4245
2638	571874.7621
2639	571861.8579
2640	571833.8877
2641	571814.2158
2642	571779.7692
2643	571754.6897
2644	571717.0441
2645	571705.2265
2646	571678.2548
2647	571665.0616
2648	571589.6962
2649	571576.0766
2650	571554.6363
2651	571529.5172
2652	571437.4658
2653	571427.6544
2654	571397.5594
2655	571348.109
2656	571324.5946
2657	571287.2309
2658	571263.8935
2659	571253.9735
2660	571240.1344
2661	571203.4572
2662	571178.6996
2663	571169.7759
2664	571161.1707
2665	571132.79
2666	571107.8928
2667	571077.8268
2668	571053.1225
2669	571011.5794
2670	570965.2403
2671	570920.9767
2672	570888.5028
2673	570881.1426
2674	570867.2705
2675	570852.4053
2676	570838.2685
2677	570829.0818
2678	570799.2095
2679	570785.9508
2680	570776.3136
2681	570712.4051
2682	570673.7666
2683	570640.151
2684	570628.3278
2685	570611.197
2686	570587.8068
2687	570565.6423
2688	570547.0568
2689	570508.4629
2690	570474.5024
2691	570458.0896
2692	570436.562
2693	570397.7288
2694	570355.5246
2695	570332.028
2696	570309.0969
2697	570289.2488
2698	570271.9751
2699	570255.286
2700	570239.0969
2701	570222.1864
2702	570183.5725
2703	570168.6917
2704	570101.8128
2705	570041.8677
2706	570020.2393
2707	569986.8941
2708	569966.6804
2709	569942.9849
2710	569919.6258
2711	569893.1043
2712	569888.3427
2713	569842.6147
2714	569826.6156
2715	569810.9283
2716	569769.0353
2717	569744.4193
2718	569716.5405
2719	569689.214
2720	569665.4638
2721	569616.5541
2722	569562.5363
2723	569550.9472
2724	569538.257
2725	569518.985
2726	569492.7152
2727	569477.6514
2728	569445.9245
2729	569427.0996
2730	569406.7546
2731	569379.6905
2732	569350.3141
2733	569317.7557
2734	569301.1727
2735	569269.0712
2736	569266.6253
2737	569245.5155
2738	569233.918
2739	569180.1725
2740	569160.5811
2741	569143.6049
2742	569122.2627
2743	569094.3825
2744	569080.7161
2745	569065.192
2746	569043.5095
2747	569004.395
2748	568943.9217
2749	568931.1323
2750	568908.6543
2751	568878.1567
2752	568845.0671
2753	568743.2515
2754	568705.4903
2755	568671.4817
2756	568645.5686
2757	568595.5288
2758	568502.5237
2759	568486.1683
2760	568470.69
2761	568440.6036
2762	568414.4671
2763	568365.4706
2764	568328.957
2765	568305.526
2766	568279.864
2767	568263.8513
2768	568249.1238
2769	568208.442
2770	568196.1665
2771	568166.4248
2772	568147.0628
2773	568123.5095
2774	568074.6864
2775	568038.0346
2776	567987.0088
2777	567976.1076
2778	567934.1782
2779	567912.6287
2780	567886.3669
2781	567857.4077
2782	567840.8274
2783	567815.4165
2784	567792.5948
2785	567785.6016
2786	567767.1002
2787	567743.2806
2788	567731.4992
2789	567695.6401
2790	567662.4935
2791	567640.8835
2792	567626.2134
2793	567605.1753
2794	567569.6798
2795	567553.943
2796	567530.8753
2797	567499.7878
2798	567475.0289
2799	567462.3749
2800	567419.6389
2801	567359.2021
2802	567329.3205
2803	567298.762
2804	567271.006
2805	567257.1031
2806	567239.3337
2807	567212.9574
2808	567197.4272
2809	567186.6691
2810	567159.6853
2811	567153.3447
2812	567097.9024
2813	567088.8612
2814	567050.8919
2815	567033.9095
2816	566987.8048
2817	566977.7009
2818	566964.6474
2819	566950.1917
2820	566932.7859
2821	566916.2801
2822	566899.595
2823	566886.3225
2824	566847.8983
2825	566830.9756
2826	566794.5267
2827	566784.8994
2828	566761.1018
2829	566751.912
2830	566733.6514
2831	566719.8762
2832	566673.9802
2833	566653.4856
2834	566626.9097
2835	566611.7121
2836	566558.6619
2837	566551.6027
2838	566530.3878
2839	566511.4483
2840	566499.9783
2841	566471.0041
2842	566414.2265
2843	566392.4229
2844	566385.2842
2845	566354.6028
2846	566305.6325
2847	566291.0531
2848	566250.9233
2849	566232.8198
2850	566216.5605
2851	566182.4824
2852	566169.9723
2853	566157.7811
2854	566146.8017
2855	566130.1866
2856	566119.7305
2857	566105.089
2858	566088.0118
2859	566069.459
2860	566050.1059
2861	566040.0096
2862	566019.1826
2863	565994.1357
2864	565975.4879
2865	565964.315
2866	565937.6308
2867	565918.4338
2868	565877.7014
2869	565851.0192
2870	565843.3015
2871	565821.5931
2872	565794.0393
2873	565735.0306
2874	565709.9403
2875	565682.6958
2876	565668.652
2877	565652.1448
2878	565644.9646
2879	565626.8197
2880	565621.1711
2881	565608.4825
2882	565602.2301
2883	565584.6407
2884	565550.9758
2885	565535.1017
2886	565467.1489
2887	565451.4498
2888	565415.6027
2889	565406.4255
2890	565376.6085
2891	565342.084
2892	565305.4096
2893	565278.2684
2894	565260.335
2895	565135.152
2896	565109.1945
2897	565088.1006
2898	565031.7649
2899	565008.9788
2900	564990.5355
2901	564975.4147
2902	564946.6439
2903	564922.2776
2904	564873.1105
2905	564799.224
2906	564765.7574
2907	564721.586
2908	564703.4179
2909	564690.4108
2910	564681.9957
2911	564660.318
2912	564644.0296
2913	564562.9786
2914	564514.6388
2915	564485.1761
2916	564467.1908
2917	564423.8
2918	564413.6891
2919	564398.7132
2920	564386.1022
2921	564324.4058
2922	564307.0501
2923	564288.6271
2924	564264.5101
2925	564232.4398
2926	564201.5625
2927	564187.2609
2928	564169.8825
2929	564159.6601
2930	564139.293
2931	564124.6518
2932	564107.7271
2933	564099.78
2934	564064.8324
2935	564035.4123
2936	564020.1468
2937	564008.0914
2938	563993.0598
2939	563972.2861
2940	563964.8214
2941	563928.2352
2942	563909.0146
2943	563866.1164
2944	563842.9876
2945	563807.8227
2946	563793.9427
2947	563753.9235
2948	563720.9329
2949	563686.9011
2950	563658.7077
2951	563632.4662
2952	563607.294
2953	563582.8183
2954	563567.1569
2955	563544.3376
2956	563529.5598
2957	563500.7978
2958	563438.5595
2959	563399.02
2960	563387.2461
2961	563370.0618
2962	563358.8922
2963	563329.9414
2964	563311.6952
2965	563290.5503
2966	563276.5597
2967	563264.3359
2968	563245.1745
2969	563194.9286
2970	563127.4307
2971	563077.6167
2972	563056.9052
2973	563014.0728
2974	562987.136
2975	562944.1242
2976	562908.4375
2977	562897.661
2978	562879.5991
2979	562870.854
2980	562836.2087
2981	562822.4784
2982	562810.8555
2983	562794.9139
2984	562778.7199
2985	562758.3399
2986	562721.9839
2987	562705.6045
2988	562648.0385
2989	562630.8346
2990	562601.1982
2991	562571.1728
2992	562553.1362
2993	562519.2036
2994	562459.5776
2995	562448.2617
2996	562411.5288
2997	562379.7015
2998	562370.0959
2999	562307.8256
3000	562286.4889
3001	562272.643
3002	562267.4223
3003	562258.7881
3004	562230.7185
3005	562215.47
3006	562197.4418
3007	562178.9777
3008	562170.9073
3009	562156.9579
3010	562136.9803
3011	562106.9969
3012	562084.6097
3013	562071.7094
3014	562045.9938
3015	562019.0969
3016	561989.0777
3017	561962.3901
3018	561946.4542
3019	561935.0992
3020	561929.8496
3021	561899.5007
3022	561888.5747
3023	561876.0701
3024	561838.5195
3025	561822.5493
3026	561805.0941
3027	561766.6829
3028	561719.7459
3029	561679.9684
3030	561664.0502
3031	561628.324
3032	561595.4127
3033	561581.4723
3034	561570.1832
3035	561544.8831
3036	561525.126
3037	561505.1464
3038	561492.951
3039	561450.8523
3040	561383.4009
3041	561355.6252
3042	561336.838
3043	561303.6301
3044	561289.8798
3045	561281.9362
3046	561265.9312
3047	561245.5813
3048	561228.5184
3049	561193.1467
3050	561178.081
3051	561141.3405
3052	561118.3856
3053	561086.2816
3054	561040.1572
3055	561021.527
3056	561012.1517
3057	560977.2836
3058	560953.4429
3059	560933.8133
3060	560920.6882
3061	560901.447
3062	560892.7137
3063	560888.5537
3064	560863.517
3065	560850.4013
3066	560796.9249
3067	560786.1826
3068	560740.28
3069	560726.5649
3070	560710.4682
3071	560698.6881
3072	560680.4163
3073	560650.5081
3074	560624.693
3075	560565.7119
3076	560522.3394
3077	560488.848
3078	560471.186
3079	560458.7825
3080	560448.963
3081	560436.2939
3082	560404.4948
3083	560372.3399
3084	560324.878
3085	560280.472
3086	560270.7924
3087	560262.8874
3088	560244.171
3089	560209.9771
3090	560184.5263
3091	560163.8026
3092	560144.7643
3093	560124.1661
3094	560116.0485
3095	560099.7311
3096	560060.4455
3097	560036.0975
3098	559988.7663
3099	559937.7513
3100	559926.8551
3101	559854.6845
3102	559843.4603
3103	559819.1387
3104	559802.4085
3105	559789.2199
3106	559769.6986
3107	559739.0196
3108	559724.1459
3109	559714.0923
3110	559686.4412
3111	559654.8829
3112	559653.1215
3113	559605.5672
3114	559589.9943
3115	559508.3498
3116	559468.5597
3117	559444.5615
3118	559413.6011
3119	559407.5764
3120	559378.6967
3121	559328.2187
3122	559305.4601
3123	559284.4186
3124	559257.6766
3125	559248.0485
3126	559210.5215
3127	559198.6838
3128	559175.6397
3129	559157.5935
3130	559146.7178
3131	559127.3721
3132	559111.6815
3133	559100.6013
3134	559082.5157
3135	559061.5903
3136	559019.297
3137	558975.8575
3138	558958.7375
3139	558932.0795
3140	558926.4185
3141	558912.243
3142	558904.1359
3143	558891.1447
3144	558843.1033
3145	558808.5506
3146	558793.6932
3147	558766.5451
3148	558723.4391
3149	558710.3134
3150	558685.1431
3151	558665.5436
3152	558642.6102
3153	558623.121
3154	558568.7833
3155	558523.1615
3156	558504.2919
3157	558476.8191
3158	558461.8516
3159	558401.8902
3160	558388.0912
3161	558370.1601
3162	558355.0088
3163	558330.1959
3164	558312.6904
3165	558276.4046
3166	558263.1153
3167	558244.3784
3168	558238.462
3169	558146.5584
3170	558109.6047
3171	558091.6328
3172	558080.8887
3173	558058.8028
3174	558048.2384
3175	558022.7384
3176	558000.7448
3177	557981.1415
3178	557962.0204
3179	557930.1466
3180	557892.4892
3181	557865.1476
3182	557844.1348
3183	557790.2742
3184	557769.9299
3185	557760.4509
3186	557740.0583
3187	557715.8028
3188	557687.4416
3189	557666.4534
3190	557631.5948
3191	557621.7431
3192	557615.707
3193	557604.0225
3194	557580.8574
3195	557571.6112
3196	557546.2594
3197	557514.171
3198	557488.7318
3199	557450.7721
3200	557423.6037
3201	557409.8993
3202	557390.3981
3203	557385.1249
3204	557335.4289
3205	557319.1501
3206	557287.1736
3207	557261.4241
3208	557247.0452
3209	557206.8696
3210	557172.1378
3211	557117.1568
3212	557094.395
3213	557065.9829
3214	557052.9896
3215	557017.7332
3216	556968.7248
3217	556954.8812
3218	556942.9181
3219	556934.1637
3220	556925.1672
3221	556895.5224
3222	556860.7629
3223	556842.6038
3224	556829.1136
3225	556815.1047
3226	556804.7504
3227	556786.4463
3228	556774.1037
3229	556758.2423
3230	556725.6446
3231	556687.222
3232	556596.0286
3233	556562.0622
3234	556555.5626
3235	556521.0079
3236	556499.9765
3237	556478.3899
3238	556467.9698
3239	556410.2719
3240	556368.2237
3241	556362.8194
3242	556334.2822
3243	556316.7946
3244	556306.6066
3245	556276.2495
3246	556264.5458
3247	556246.238
3248	556222.1517
3249	556211.1941
