iter	Passed	Remaining
290	8874	21620
291	8910	21605
292	8955	21608
293	8999	21611
294	9039	21601
295	9078	21592
296	9113	21570
297	9146	21547
298	9184	21532
299	9216	21505
300	9238	21454
301	9270	21425
302	9304	21404
303	9344	21394
304	9375	21364
305	9413	21349
306	9446	21323
307	9481	21302
308	9516	21281
309	9551	21259
310	9583	21232
311	9616	21205
312	9646	21173
313	9678	21145
314	9713	21122
315	9744	21092
316	9776	21064
317	9809	21037
318	9850	21028
319	9882	20999
320	9925	20995
321	9968	20989
322	10003	20966
323	10042	20952
324	10079	20934
325	10121	20926
326	10164	20919
327	10196	20890
328	10232	20870
329	10269	20849
330	10302	20823
331	10339	20804
332	10374	20779
333	10410	20758
334	10443	20730
335	10471	20694
336	10504	20665
337	10531	20627
338	10578	20627
339	10624	20624
340	10661	20604
341	10694	20575
342	10730	20553
343	10765	20529
344	10809	20521
345	10848	20505
346	10889	20493
347	10925	20470
348	10958	20440
349	10990	20411
350	11025	20385
351	11062	20364
352	11101	20347
353	11138	20325
354	11177	20308
355	11205	20271
356	11233	20232
357	11266	20203
358	11299	20175
359	11338	20158
360	11382	20147
361	11417	20122
362	11463	20116
363	11494	20084
364	11529	20058
365	11571	20045
366	11607	20019
367	11645	19999
368	11691	19992
369	11729	19972
370	11768	19952
371	11815	19945
372	11865	19946
373	11914	19942
374	11958	19931
375	12000	19916
376	12046	19906
377	12086	19888
378	12132	19879
379	12175	19865
380	12231	19871
381	12280	19866
382	12324	19853
383	12363	19832
384	12392	19796
385	12434	19779
386	12482	19772
387	12515	19741
388	12557	19724
389	12598	19705
390	12630	19671
391	12665	19644
392	12705	19624
393	12746	19605
394	12783	19580
395	12823	19559
396	12863	19538
397	12906	19521
398	12948	19504
399	12996	19494
400	13037	19475
401	13076	19451
402	13109	19420
403	13152	19403
404	13191	19379
405	13230	19357
406	13263	19324
407	13299	19296
408	13333	19267
409	13368	19237
410	13399	19202
411	13446	19190
412	13481	19161
413	13512	19125
414	13545	19094
415	13584	19070
416	13627	19051
417	13674	19039
418	13709	19010
419	13752	18991
420	13800	18979
421	13843	18960
422	13888	18945
423	13924	18916
424	13960	18888
425	13996	18859
426	14030	18828
427	14065	18798
428	14110	18781
429	14154	18762
430	14189	18733
431	14229	18709
432	14270	18686
433	14311	18664
434	14352	18642
435	14386	18610
436	14435	18597
437	14473	18571
438	14504	18534
439	14551	18520
440	14585	18488
441	14621	18459
442	14660	18432
443	14701	18410
444	14738	18381
445	14769	18346
446	14806	18317
447	14838	18283
448	14869	18247
449	14909	18222
450	14950	18199
451	14983	18165
452	15023	18140
453	15057	18108
454	15088	18073
455	15129	18049
456	15168	18022
457	15198	17986
458	15237	17959
459	15278	17935
460	15314	17905
461	15357	17884
462	15391	17851
463	15425	17819
464	15465	17793
465	15498	17760
466	15534	17729
467	15567	17696
468	15609	17672
469	15645	17642
470	15681	17612
471	15725	17590
472	15758	17557
473	15788	17520
474	15830	17496
475	15878	17479
476	15912	17446
477	15950	17418
478	15986	17388
479	16014	17349
480	16050	17318
481	16084	17285
482	16118	17253
483	16150	17218
484	16178	17179
485	16230	17165
486	16268	17136
487	16313	17115
488	16346	17082
489	16381	17050
490	16427	17030
491	16464	17000
492	16506	16975
493	16541	16943
494	16575	16910
495	16611	16879
496	16649	16850
497	16688	16822
498	16722	16789
499	16764	16764
500	16797	16730
501	16833	16699
502	16885	16683
503	16924	16656
504	16958	16622
505	16995	16592
506	17037	16566
507	17097	16558
508	17140	16534
509	17187	16513
510	17246	16504
511	17314	16502
512	17363	16483
513	17402	16454
514	17452	16435
515	17505	16420
516	17555	16400
517	17613	16389
518	17677	16383
519	17742	16377
520	17784	16351
521	17828	16325
522	17879	16306
523	17934	16291
524	18005	16291
525	18051	16267
526	18113	16257
527	18176	16248
528	18227	16228
529	18270	16201
530	18315	16177
531	18355	16147
532	18398	16120
533	18442	16093
534	18487	16068
535	18529	16040
536	18575	16016
537	18625	15994
538	18675	15972
539	18725	15951
540	18767	15923
541	18813	15897
542	18856	15870
543	18899	15842
544	18942	15814
545	18993	15793
546	19037	15766
547	19086	15742
548	19135	15719
549	19184	15696
550	19220	15662
551	19272	15641
552	19322	15618
553	19358	15584
554	19399	15554
555	19423	15511
556	19448	15468
557	19485	15434
558	19522	15401
559	19552	15362
560	19584	15325
561	19620	15291
562	19653	15254
563	19685	15218
564	19717	15180
565	19754	15147
566	19790	15113
567	19829	15081
568	19866	15048
569	19897	15010
570	19935	14977
571	19971	14943
572	20008	14910
573	20038	14871
574	20070	14834
575	20106	14800
576	20136	14762
577	20166	14723
578	20201	14688
579	20237	14655
580	20272	14620
581	20301	14581
582	20337	14546
583	20368	14509
584	20404	14474
585	20439	14440
586	20464	14398
587	20497	14362
588	20529	14325
589	20563	14290
590	20601	14257
591	20632	14219
592	20665	14183
593	20696	14145
594	20724	14106
595	20758	14070
596	20786	14031
597	20826	14000
598	20860	13964
599	20888	13925
600	20917	13887
601	20961	13857
602	20991	13820
603	21020	13781
604	21044	13739
605	21072	13700
606	21106	13665
607	21139	13629
608	21173	13593
609	21204	13557
610	21257	13534
611	21296	13501
612	21338	13471
613	21369	13434
614	21402	13398
615	21439	13364
616	21474	13329
617	21509	13295
618	21549	13263
619	21577	13224
620	21604	13185
621	21633	13147
622	21667	13112
623	21702	13076
624	21735	13041
625	21762	13002
626	21800	12968
627	21830	12931
628	21868	12898
629	21901	12862
630	21932	12825
631	21964	12789
632	21995	12752
633	22032	12718
634	22068	12685
635	22101	12649
636	22129	12610
637	22163	12575
638	22192	12537
639	22238	12509
640	22276	12476
641	22324	12449
642	22367	12418
643	22408	12387
644	22458	12360
645	22492	12325
646	22523	12288
647	22559	12254
648	22592	12218
649	22626	12183
650	22656	12146
651	22687	12109
652	22715	12070
653	22755	12039
654	22785	12001
655	22818	11965
656	22850	11929
657	22880	11892
658	22920	11860
659	22950	11823
660	22991	11791
661	23037	11762
662	23069	11726
663	23106	11692
664	23142	11658
665	23171	11620
666	23200	11582
667	23243	11552
668	23271	11513
669	23306	11479
670	23335	11441
671	23376	11410
672	23412	11375
673	23448	11341
674	23474	11302
675	23508	11267
676	23542	11232
677	23578	11198
678	23607	11160
679	23643	11126
680	23675	11090
681	23705	11053
682	23735	11016
683	23774	10983
684	23805	10947
685	23836	10910
686	23862	10871
687	23887	10832
688	23920	10797
689	23953	10761
690	23985	10725
691	24016	10689
692	24039	10649
693	24075	10615
694	24102	10577
695	24138	10543
696	24165	10505
697	24196	10469
698	24233	10435
699	24263	10398
700	24299	10364
701	24336	10330
702	24374	10297
703	24411	10263
704	24447	10229
705	24475	10192
706	24507	10156
707	24539	10120
708	24574	10086
709	24606	10050
710	24640	10015
711	24666	9977
712	24707	9945
713	24742	9910
714	24768	9872
715	24803	9838
716	24832	9801
717	24863	9765
718	24894	9729
719	24926	9693
720	24954	9656
721	24984	9619
722	25013	9583
723	25053	9550
724	25088	9516
725	25123	9481
726	25158	9447
727	25186	9410
728	25223	9376
729	25253	9340
730	25284	9304
731	25308	9266
732	25337	9229
733	25374	9195
734	25417	9164
735	25453	9130
736	25489	9095
737	25514	9057
738	25545	9022
739	25576	8986
740	25606	8950
741	25637	8914
742	25667	8878
743	25703	8844
744	25739	8810
745	25779	8777
746	25808	8741
747	25837	8704
748	25866	8668
749	25897	8632
750	25929	8597
751	25968	8564
752	26000	8528
753	26036	8494
754	26063	8457
755	26097	8423
756	26127	8387
757	26154	8350
758	26186	8314
759	26217	8279
760	26250	8244
761	26280	8208
762	26312	8173
763	26349	8139
764	26376	8102
765	26414	8069
766	26444	8033
767	26478	7998
768	26507	7962
769	26541	7928
770	26581	7895
771	26620	7862
772	26661	7829
773	26695	7794
774	26730	7760
775	26763	7725
776	26795	7690
777	26830	7655
778	26865	7621
779	26891	7584
780	26922	7549
781	26955	7514
782	26989	7479
783	27024	7445
784	27061	7411
785	27087	7375
786	27122	7340
787	27159	7306
788	27195	7272
789	27224	7237
790	27262	7203
791	27294	7168
792	27324	7132
793	27355	7097
794	27393	7063
795	27424	7028
796	27457	6993
797	27488	6958
798	27523	6924
799	27552	6888
800	27581	6852
801	27619	6818
802	27648	6783
803	27679	6747
804	27708	6711
805	27744	6678
806	27773	6642
807	27805	6607
808	27839	6572
809	27863	6535
810	27896	6501
811	27925	6465
812	27955	6430
813	27985	6394
814	28023	6361
815	28054	6325
816	28088	6291
817	28116	6255
818	28151	6221
819	28180	6186
820	28216	6151
821	28243	6116
822	28277	6081
823	28312	6047
824	28339	6011
825	28374	5977
826	28404	5941
827	28441	5908
828	28478	5874
829	28515	5840
830	28552	5806
831	28591	5773
832	28617	5737
833	28653	5703
834	28685	5668
835	28709	5631
836	28743	5597
837	28778	5563
838	28810	5528
839	28840	5493
840	28869	5458
841	28902	5423
842	28929	5387
843	28964	5353
844	28997	5319
845	29025	5283
846	29058	5249
847	29090	5214
848	29119	5179
849	29161	5146
850	29196	5111
851	29231	5077
852	29267	5043
853	29295	5008
854	29330	4974
855	29361	4939
856	29388	4903
857	29424	4869
858	29460	4835
859	29492	4801
860	29523	4766
861	29558	4732
862	29591	4697
863	29625	4663
864	29652	4627
865	29692	4594
866	29720	4559
867	29746	4523
868	29780	4489
869	29809	4454
870	29842	4419
871	29865	4383
872	29891	4348
873	29927	4314
874	29958	4279
875	29990	4245
876	30022	4210
877	30057	4176
878	30088	4141
879	30124	4107
880	30156	4073
881	30188	4038
882	30214	4003
883	30250	3969
884	30281	3934
885	30315	3900
886	30348	3866
887	30387	3832
888	30414	3797
889	30441	3762
890	30471	3727
891	30507	3693
892	30534	3658
893	30568	3624
894	30601	3590
895	30633	3555
896	30665	3521
897	30696	3486
898	30729	3452
899	30760	3417
900	30800	3384
901	30833	3349
902	30860	3315
903	30889	3280
904	30921	3245
905	30954	3211
906	30990	3177
907	31018	3142
908	31054	3108
909	31090	3074
910	31123	3040
911	31163	3006
912	31191	2972
913	31227	2938
914	31262	2904
915	31299	2870
916	31330	2835
917	31364	2801
918	31404	2767
919	31439	2733
920	31471	2699
921	31507	2665
922	31534	2630
923	31561	2595
924	31594	2561
925	31632	2527
926	31659	2493
927	31692	2458
928	31725	2424
929	31763	2390
930	31795	2356
931	31831	2322
932	31865	2288
933	31894	2253
934	31923	2219
935	31961	2185
936	31998	2151
937	32038	2117
938	32062	2082
939	32099	2048
940	32134	2014
941	32163	1980
942	32189	1945
943	32226	1911
944	32258	1877
945	32290	1843
946	32329	1809
947	32365	1775
948	32400	1741
949	32432	1706
950	32464	1672
951	32498	1638
952	32527	1604
953	32558	1569
954	32589	1535
955	32627	1501
956	32653	1467
957	32687	1433
958	32719	1398
959	32747	1364
960	32786	1330
961	32818	1296
962	32853	1262
963	32887	1228
964	32920	1193
965	32956	1159
966	32984	1125
967	33018	1091
968	33045	1057
969	33076	1022
970	33107	988
971	33145	954
972	33186	920
973	33218	886
974	33251	852
975	33290	818
976	33318	784
977	33346	750
978	33382	716
979	33407	681
980	33436	647
981	33467	613
982	33502	579
983	33534	545
984	33563	511
985	33597	477
986	33641	443
987	33680	409
988	33719	375
989	33758	340
990	33788	306
991	33829	272
992	33857	238
993	33888	204
994	33920	170
995	33951	136
996	33985	102
997	34021	68
998	34053	34
999	34087	0
